activity_datetime,characteristicname,count,mean,median,min,max,year,month,month_name
2000-11-30,Kjeldahl nitrogen,35,0.8879999999999999,0.62,0.28,3.76,2000,11,November
2000-11-30,Specific conductance,35,796.5714285714286,796.0,329.0,1190.0,2000,11,November
2000-11-30,"Temperature, water",5,0.9199999999999999,0.6,0.4,2.3,2000,11,November
2000-11-30,"Total Phosphorus, mixed forms",35,0.10822857142857142,0.058,0.012,0.89,2000,11,November
2000-12-31,Chloride,8,251.35,202.5,50.4,667.0,2000,12,December
2000-12-31,Kjeldahl nitrogen,8,0.9925,0.66,0.44,3.54,2000,12,December
2000-12-31,Specific conductance,8,1272.75,1150.0,579.0,2610.0,2000,12,December
2000-12-31,"Temperature, water",2,0.3,0.3,0.3,0.3,2000,12,December
2000-12-31,"Total Phosphorus, mixed forms",8,0.07025,0.063,0.01,0.158,2000,12,December
2001-01-31,Chloride,36,186.5611111111111,158.0,32.4,931.0,2001,1,January
2001-01-31,Dissolved oxygen (DO),1,13.44,13.44,13.44,13.44,2001,1,January
2001-01-31,Kjeldahl nitrogen,36,0.8983333333333334,0.69,0.24,3.12,2001,1,January
2001-01-31,Specific conductance,36,1074.4722222222222,1030.0,612.0,3130.0,2001,1,January
2001-01-31,"Temperature, water",1,1.2,1.2,1.2,1.2,2001,1,January
2001-01-31,"Total Phosphorus, mixed forms",32,0.05875,0.046,0.012,0.21,2001,1,January
2001-02-28,Chloride,18,168.10000000000002,122.5,19.6,374.0,2001,2,February
2001-02-28,Kjeldahl nitrogen,18,0.8088888888888889,0.72,0.44,2.1,2001,2,February
2001-02-28,Specific conductance,18,947.3888888888889,783.0,569.0,1660.0,2001,2,February
2001-02-28,"Temperature, water",1,0.1,0.1,0.1,0.1,2001,2,February
2001-02-28,"Total Phosphorus, mixed forms",18,0.05766666666666667,0.053000000000000005,0.014,0.166,2001,2,February
2001-03-31,Chloride,28,256.92857142857144,204.5,38.2,1400.0,2001,3,March
2001-03-31,Kjeldahl nitrogen,27,0.8348148148148148,0.64,0.38,2.9,2001,3,March
2001-03-31,Specific conductance,28,1258.107142857143,1110.0,573.0,4380.0,2001,3,March
2001-03-31,"Temperature, water",4,1.4,1.2,0.2,3.0,2001,3,March
2001-03-31,"Total Phosphorus, mixed forms",26,0.053,0.047,0.012,0.164,2001,3,March
2001-04-30,Chloride,29,148.20689655172413,151.0,29.6,347.0,2001,4,April
2001-04-30,Dissolved oxygen (DO),8,11.8456625,13.41,0.0953,13.81,2001,4,April
2001-04-30,Kjeldahl nitrogen,36,0.9183888888888888,0.52,0.173,6.92,2001,4,April
2001-04-30,Specific conductance,36,821.0,787.5,287.0,1520.0,2001,4,April
2001-04-30,"Temperature, water",12,2.316666666666667,2.8,0.5,4.1,2001,4,April
2001-04-30,"Total Phosphorus, mixed forms",41,0.07197317073170731,0.024,0.0043,1.03,2001,4,April
2001-05-31,Chloride,35,125.93714285714286,132.0,30.2,234.0,2001,5,May
2001-05-31,Dissolved oxygen (DO),13,8.116153846153846,8.3,6.2,9.97,2001,5,May
2001-05-31,Kjeldahl nitrogen,35,1.4382857142857144,0.92,0.56,7.48,2001,5,May
2001-05-31,Specific conductance,35,824.4285714285714,763.0,530.0,1290.0,2001,5,May
2001-05-31,"Temperature, water",18,11.256388888888889,14.100000000000001,0.015,17.8,2001,5,May
2001-05-31,"Total Phosphorus, mixed forms",35,0.15554285714285715,0.14,0.022,0.484,2001,5,May
2001-06-30,Chloride,26,138.63846153846154,164.0,32.8,237.0,2001,6,June
2001-06-30,Dissolved oxygen (DO),16,7.44038125,8.43,0.0861,10.21,2001,6,June
2001-06-30,Kjeldahl nitrogen,26,1.0907692307692307,0.63,0.4,3.52,2001,6,June
2001-06-30,Specific conductance,26,906.2692307692307,965.0,531.0,1230.0,2001,6,June
2001-06-30,"Temperature, water",20,15.401150000000001,18.15,0.023,23.8,2001,6,June
2001-06-30,"Total Phosphorus, mixed forms",25,0.102,0.068,0.016,0.332,2001,6,June
2001-07-31,Chloride,30,131.54666666666668,140.0,31.4,226.0,2001,7,July
2001-07-31,Dissolved oxygen (DO),16,7.321875,7.914999999999999,2.2,9.84,2001,7,July
2001-07-31,Kjeldahl nitrogen,29,0.8386206896551724,0.72,0.4,2.6,2001,7,July
2001-07-31,Specific conductance,30,837.2333333333333,843.5,483.0,1280.0,2001,7,July
2001-07-31,"Temperature, water",21,18.3,20.6,2.1,24.2,2001,7,July
2001-07-31,"Total Phosphorus, mixed forms",30,0.1196,0.109,0.014,0.344,2001,7,July
2001-08-31,Chloride,28,133.32142857142858,156.0,36.8,248.0,2001,8,August
2001-08-31,Dissolved oxygen (DO),33,7.478227272727272,9.12,0.0815,14.94,2001,8,August
2001-08-31,Kjeldahl nitrogen,45,0.6362888888888889,0.44,0.186,4.28,2001,8,August
2001-08-31,Specific conductance,45,632.0222222222222,573.0,303.0,1380.0,2001,8,August
2001-08-31,"Temperature, water",21,17.87142861904762,18.2,1.8,22.4,2001,8,August
2001-08-31,"Total Phosphorus, mixed forms",61,0.04817868852459016,0.0158,0.0028,0.772,2001,8,August
2001-09-30,Chloride,26,111.23076923076923,97.5,32.2,197.0,2001,9,September
2001-09-30,Dissolved oxygen (DO),1,0.0872,0.0872,0.0872,0.0872,2001,9,September
2001-09-30,Kjeldahl nitrogen,26,0.8915384615384615,0.62,0.32,5.16,2001,9,September
2001-09-30,Specific conductance,26,768.4230769230769,753.5,337.0,1280.0,2001,9,September
2001-09-30,"Temperature, water",6,0.5941666666666666,0.0185,0.01,1.9,2001,9,September
2001-09-30,"Total Phosphorus, mixed forms",26,0.07907692307692307,0.059,0.012,0.348,2001,9,September
2001-10-31,Chloride,24,113.14166666666667,107.5,40.6,201.0,2001,10,October
2001-10-31,Dissolved oxygen (DO),15,0.9366666666666668,0.96,0.7,1.07,2001,10,October
2001-10-31,Kjeldahl nitrogen,24,0.7833333333333333,0.64,0.44,3.84,2001,10,October
2001-10-31,Specific conductance,24,791.625,800.0,451.0,1180.0,2001,10,October
2001-10-31,"Temperature, water",19,8.136842105263158,10.5,0.06,13.4,2001,10,October
2001-10-31,"Total Phosphorus, mixed forms",24,0.06675,0.053,0.018,0.216,2001,10,October
2001-11-30,Chloride,31,117.34193548387097,97.8,33.8,240.0,2001,11,November
2001-11-30,Dissolved oxygen (DO),16,0.11055,0.1175,0.0068,0.133,2001,11,November
2001-11-30,Kjeldahl nitrogen,31,0.7106451612903226,0.64,0.32,2.2,2001,11,November
2001-11-30,Specific conductance,31,772.8709677419355,694.0,449.0,1290.0,2001,11,November
2001-11-30,"Temperature, water",20,0.8985,0.505,0.34,8.0,2001,11,November
2001-11-30,"Total Phosphorus, mixed forms",29,0.07572413793103448,0.068,0.01,0.176,2001,11,November
2001-12-31,Chloride,11,133.6909090909091,142.0,46.2,206.0,2001,12,December
2001-12-31,Kjeldahl nitrogen,11,0.7963636363636364,0.64,0.44,1.66,2001,12,December
2001-12-31,Specific conductance,11,825.1818181818181,847.0,473.0,1100.0,2001,12,December
2001-12-31,"Temperature, water",5,0.44400000000000006,0.5,0.06,0.8,2001,12,December
2001-12-31,"Total Phosphorus, mixed forms",11,0.082,0.074,0.018,0.216,2001,12,December
2002-01-31,Chloride,38,191.5,153.0,44.2,584.0,2002,1,January
2002-01-31,Dissolved oxygen (DO),34,12.40264705882353,12.649999999999999,7.32,14.8,2002,1,January
2002-01-31,Kjeldahl nitrogen,38,0.751578947368421,0.63,0.28,1.72,2002,1,January
2002-01-31,Specific conductance,38,1061.578947368421,934.0,561.0,2090.0,2002,1,January
2002-01-31,"Temperature, water",35,4.357142857142857,2.1,0.0,26.0,2002,1,January
2002-01-31,"Total Phosphorus, mixed forms",38,0.057052631578947376,0.055,0.012,0.204,2002,1,January
2002-02-28,Chloride,15,210.8,235.0,44.0,349.0,2002,2,February
2002-02-28,Dissolved oxygen (DO),9,12.520000000000001,12.8,9.8,16.5,2002,2,February
2002-02-28,Kjeldahl nitrogen,15,0.7933333333333333,0.68,0.38,2.08,2002,2,February
2002-02-28,Specific conductance,15,1101.8,1180.0,611.0,1590.0,2002,2,February
2002-02-28,"Temperature, water",12,3.845833333333333,4.3,-0.05,6.4,2002,2,February
2002-02-28,"Total Phosphorus, mixed forms",14,0.10157142857142856,0.079,0.014,0.372,2002,2,February
2002-03-31,Chloride,20,129.48,102.0,36.0,263.0,2002,3,March
2002-03-31,Dissolved oxygen (DO),19,11.823157894736841,12.1,7.1,15.0,2002,3,March
2002-03-31,Kjeldahl nitrogen,20,0.712,0.6799999999999999,0.36,1.22,2002,3,March
2002-03-31,Specific conductance,20,837.0,762.5,533.0,1290.0,2002,3,March
2002-03-31,"Temperature, water",19,3.6999999999999997,2.8,1.6,10.2,2002,3,March
2002-03-31,"Total Phosphorus, mixed forms",20,0.0646,0.058,0.016,0.168,2002,3,March
2002-05-31,Chloride,18,149.7111111111111,142.5,30.4,275.0,2002,5,May
2002-05-31,Dissolved oxygen (DO),5,10.504,10.52,9.7,11.7,2002,5,May
2002-05-31,Kjeldahl nitrogen,18,0.9944444444444444,0.7,0.44,3.44,2002,5,May
2002-05-31,Specific conductance,18,856.0555555555555,853.0,466.0,1330.0,2002,5,May
2002-05-31,"Temperature, water",12,13.049999999999999,13.25,10.0,16.5,2002,5,May
2002-05-31,"Total Phosphorus, mixed forms",28,15.355,0.158,0.012,68.5,2002,5,May
2002-06-30,Chloride,59,122.57288135593221,102.0,18.3,434.0,2002,6,June
2002-06-30,Dissolved oxygen (DO),40,8.139,8.535,2.8,12.0,2002,6,June
2002-06-30,Kjeldahl nitrogen,59,0.7350847457627118,0.57,0.26,3.16,2002,6,June
2002-06-30,Specific conductance,59,792.5593220338983,705.0,426.0,1790.0,2002,6,June
2002-06-30,"Temperature, water",49,17.512244897959185,17.5,12.0,23.9,2002,6,June
2002-06-30,"Total Phosphorus, mixed forms",71,5.735070422535212,0.051,0.012,61.5,2002,6,June
2002-07-31,Chloride,43,118.8046511627907,108.0,17.8,228.0,2002,7,July
2002-07-31,Dissolved oxygen (DO),19,7.487894736842105,7.6,2.9,10.7,2002,7,July
2002-07-31,Kjeldahl nitrogen,43,0.8130232558139535,0.67,0.14,3.59,2002,7,July
2002-07-31,Specific conductance,43,749.5813953488372,756.0,429.0,1090.0,2002,7,July
2002-07-31,"Temperature, water",32,21.08125,21.25,14.5,25.0,2002,7,July
2002-07-31,"Total Phosphorus, mixed forms",51,3.920529411764706,0.072,0.01,52.6,2002,7,July
2002-08-31,Chloride,46,116.13260869565218,92.85,11.2,311.0,2002,8,August
2002-08-31,Dissolved oxygen (DO),26,8.71,8.9,3.8,12.14,2002,8,August
2002-08-31,Kjeldahl nitrogen,38,0.8071052631578948,0.5900000000000001,0.23,4.53,2002,8,August
2002-08-31,Specific conductance,38,826.3684210526316,848.5,438.0,1400.0,2002,8,August
2002-08-31,"Temperature, water",35,18.67142857142857,18.0,14.0,25.0,2002,8,August
2002-08-31,"Total Phosphorus, mixed forms",52,2.8959615384615387,0.059,0.01,36.0,2002,8,August
2002-09-30,Chloride,37,93.54324324324324,83.3,11.0,245.0,2002,9,September
2002-09-30,Dissolved oxygen (DO),21,8.656190476190476,8.7,5.9,10.4,2002,9,September
2002-09-30,Kjeldahl nitrogen,31,0.8099999999999999,0.5,0.16,4.89,2002,9,September
2002-09-30,Specific conductance,31,777.4193548387096,703.0,506.0,1430.0,2002,9,September
2002-09-30,"Temperature, water",31,14.441935483870967,14.4,8.0,21.5,2002,9,September
2002-09-30,"Total Phosphorus, mixed forms",43,6.0456046511627894,0.052,0.012,64.6,2002,9,September
2002-10-31,Chloride,38,99.96578947368421,80.25,15.4,255.0,2002,10,October
2002-10-31,Dissolved oxygen (DO),24,12.525416666666667,12.4,8.2,18.4,2002,10,October
2002-10-31,Kjeldahl nitrogen,34,0.7514705882352941,0.44,0.15,4.05,2002,10,October
2002-10-31,Specific conductance,34,817.3823529411765,722.5,512.0,1450.0,2002,10,October
2002-10-31,"Temperature, water",33,6.160606060606061,5.2,3.0,17.0,2002,10,October
2002-10-31,"Total Phosphorus, mixed forms",43,5.9431627906976745,0.036,0.009,70.9,2002,10,October
2002-11-30,Chloride,37,152.0108108108108,97.3,20.9,747.0,2002,11,November
2002-11-30,Dissolved oxygen (DO),25,14.3932,13.7,10.5,28.84,2002,11,November
2002-11-30,Kjeldahl nitrogen,33,0.6887878787878788,0.46,0.22,4.16,2002,11,November
2002-11-30,Specific conductance,33,988.9090909090909,834.0,524.0,2740.0,2002,11,November
2002-11-30,"Temperature, water",32,3.290625,2.75,-0.3,10.0,2002,11,November
2002-11-30,"Total Phosphorus, mixed forms",34,0.04129411764705882,0.027,0.009,0.149,2002,11,November
2002-12-31,Chloride,7,133.18571428571428,54.2,38.4,360.0,2002,12,December
2002-12-31,Dissolved oxygen (DO),1,13.41,13.41,13.41,13.41,2002,12,December
2002-12-31,Kjeldahl nitrogen,3,1.6466666666666665,0.66,0.36,3.92,2002,12,December
2002-12-31,Specific conductance,3,1490.3333333333333,1490.0,711.0,2270.0,2002,12,December
2002-12-31,"Temperature, water",2,3.5,3.5,3.0,4.0,2002,12,December
2002-12-31,"Total Phosphorus, mixed forms",6,0.04,0.0305,0.009,0.127,2002,12,December
2003-01-31,Chloride,28,313.6821428571429,234.5,39.9,1800.0,2003,1,January
2003-01-31,Dissolved oxygen (DO),16,11.44375,12.1,7.8,13.3,2003,1,January
2003-01-31,Kjeldahl nitrogen,26,0.8742307692307693,0.69,0.26,3.02,2003,1,January
2003-01-31,Specific conductance,26,1521.7692307692307,1440.0,647.0,4970.0,2003,1,January
2003-01-31,"Temperature, water",17,0.6363529411764706,0.008,-0.03,2.8,2003,1,January
2003-01-31,"Total Phosphorus, mixed forms",25,0.037200000000000004,0.027,0.01,0.135,2003,1,January
2003-02-28,Chloride,3,2010.3999999999999,2070.0,41.2,3920.0,2003,2,February
2003-02-28,Kjeldahl nitrogen,2,1.54,1.54,0.96,2.12,2003,2,February
2003-02-28,Specific conductance,2,7825.0,7825.0,6290.0,9360.0,2003,2,February
2003-02-28,"Temperature, water",2,0.5,0.5,0.0,1.0,2003,2,February
2003-02-28,"Total Phosphorus, mixed forms",3,0.07166666666666667,0.041,0.024,0.15,2003,2,February
2003-03-31,Chloride,26,158.0,77.15,23.8,763.0,2003,3,March
2003-03-31,Dissolved oxygen (DO),20,12.9385,13.5,7.0,17.0,2003,3,March
2003-03-31,Kjeldahl nitrogen,22,0.9504545454545454,0.69,0.28,3.49,2003,3,March
2003-03-31,Specific conductance,22,953.5,737.0,276.0,2630.0,2003,3,March
2003-03-31,"Temperature, water",22,3.7636363636363637,3.8,1.0,8.2,2003,3,March
2003-03-31,"Total Phosphorus, mixed forms",25,0.10103999999999999,0.053,0.016,0.624,2003,3,March
2003-04-30,Chloride,14,297.95,152.45,48.6,1180.0,2003,4,April
2003-04-30,Dissolved oxygen (DO),15,12.608666666666666,13.02,10.1,13.87,2003,4,April
2003-04-30,Kjeldahl nitrogen,10,0.5890000000000001,0.5800000000000001,0.33,0.83,2003,4,April
2003-04-30,Specific conductance,17,1127.4705882352941,644.0,316.0,3820.0,2003,4,April
2003-04-30,"Temperature, water",17,7.841176470588236,5.6,2.0,17.0,2003,4,April
2003-04-30,"Total Phosphorus, mixed forms",21,0.023661904761904762,0.019,0.003,0.102,2003,4,April
2003-05-31,Chloride,56,129.74821428571428,89.1,28.7,334.0,2003,5,May
2003-05-31,Dissolved oxygen (DO),48,11.123750000000001,10.95,8.05,14.3,2003,5,May
2003-05-31,Kjeldahl nitrogen,52,0.6142307692307692,0.58,0.34,1.19,2003,5,May
2003-05-31,Specific conductance,52,899.2692307692307,765.5,508.0,2400.0,2003,5,May
2003-05-31,"Temperature, water",52,10.919230769230769,10.7,7.5,15.1,2003,5,May
2003-05-31,"Total Phosphorus, mixed forms",57,1.2017192982456142,0.035,0.013,34.1,2003,5,May
2003-06-30,Chloride,40,162.3075,120.5,18.6,667.0,2003,6,June
2003-06-30,Dissolved oxygen (DO),30,10.326333333333334,10.335,3.86,18.33,2003,6,June
2003-06-30,Kjeldahl nitrogen,36,0.7269444444444445,0.635,0.26,2.2,2003,6,June
2003-06-30,Specific conductance,36,1027.25,922.0,474.0,2490.0,2003,6,June
2003-06-30,"Temperature, water",36,20.322222222222223,20.6,12.0,25.9,2003,6,June
2003-06-30,"Total Phosphorus, mixed forms",45,4.643866666666667,0.043,0.012,79.4,2003,6,June
2003-07-31,Chloride,37,139.92972972972973,120.0,12.4,375.0,2003,7,July
2003-07-31,Dissolved oxygen (DO),30,8.970333333333334,8.645,3.83,15.46,2003,7,July
2003-07-31,Kjeldahl nitrogen,54,0.4327777777777778,0.35,0.182,1.55,2003,7,July
2003-07-31,Specific conductance,54,697.5,591.5,307.0,1640.0,2003,7,July
2003-07-31,"Temperature, water",38,18.610526315789475,19.45,9.1,24.0,2003,7,July
2003-07-31,"Total Phosphorus, mixed forms",90,4.228532222222222,0.016,0.0032,72.7,2003,7,July
2003-08-31,Chloride,36,132.21944444444443,97.95,13.8,450.0,2003,8,August
2003-08-31,Dissolved oxygen (DO),29,9.373793103448275,9.56,5.28,12.27,2003,8,August
2003-08-31,Kjeldahl nitrogen,32,0.5925,0.47,0.22,2.03,2003,8,August
2003-08-31,Specific conductance,32,898.53125,745.0,503.0,1900.0,2003,8,August
2003-08-31,"Temperature, water",32,19.75,18.4,12.6,46.1,2003,8,August
2003-08-31,"Total Phosphorus, mixed forms",44,8.926590909090908,0.048,0.014,91.2,2003,8,August
2003-09-30,Chloride,38,96.79473684210525,75.2,20.9,237.0,2003,9,September
2003-09-30,Dissolved oxygen (DO),30,10.374333333333334,10.555,6.24,13.44,2003,9,September
2003-09-30,Kjeldahl nitrogen,32,0.7459375,0.61,0.14,4.71,2003,9,September
2003-09-30,Specific conductance,32,782.84375,733.0,501.0,1300.0,2003,9,September
2003-09-30,"Temperature, water",32,12.4375,11.65,8.6,19.2,2003,9,September
2003-09-30,"Total Phosphorus, mixed forms",48,7.419895833333334,0.061,0.011,98.8,2003,9,September
2003-10-31,Chloride,40,105.3975,93.75,29.4,236.0,2003,10,October
2003-10-31,Dissolved oxygen (DO),31,11.948709677419355,12.0,8.06,14.64,2003,10,October
2003-10-31,Kjeldahl nitrogen,36,0.7513888888888889,0.51,0.21,4.46,2003,10,October
2003-10-31,Specific conductance,36,784.1944444444445,737.0,539.0,1260.0,2003,10,October
2003-10-31,"Temperature, water",37,7.624324324324325,7.5,4.7,10.0,2003,10,October
2003-10-31,"Total Phosphorus, mixed forms",43,3.414046511627907,0.033,0.01,31.6,2003,10,October
2003-11-30,Chloride,36,109.30555555555556,83.65,29.4,326.0,2003,11,November
2003-11-30,Dissolved oxygen (DO),25,12.5996,13.02,1.47,15.05,2003,11,November
2003-11-30,Kjeldahl nitrogen,30,0.6866666666666668,0.565,0.33,1.72,2003,11,November
2003-11-30,Specific conductance,30,807.6333333333333,740.5,438.0,1400.0,2003,11,November
2003-11-30,"Temperature, water",28,4.107142857142857,3.45,2.1,10.0,2003,11,November
2003-11-30,"Total Phosphorus, mixed forms",35,0.057628571428571425,0.026,0.011,0.387,2003,11,November
2003-12-31,Chloride,6,128.15,63.75,61.2,328.0,2003,12,December
2003-12-31,Kjeldahl nitrogen,2,1.95,1.95,0.56,3.34,2003,12,December
2003-12-31,Specific conductance,2,1310.0,1310.0,1100.0,1520.0,2003,12,December
2003-12-31,"Temperature, water",2,1.0,1.0,0.0,2.0,2003,12,December
2003-12-31,"Total Phosphorus, mixed forms",6,0.052833333333333336,0.034,0.024,0.155,2003,12,December
2004-01-31,Chloride,17,150.94117647058823,109.0,43.4,736.0,2004,1,January
2004-01-31,Dissolved oxygen (DO),15,14.319333333333333,14.14,11.81,16.28,2004,1,January
2004-01-31,Kjeldahl nitrogen,15,0.5353333333333333,0.47,0.32,1.01,2004,1,January
2004-01-31,Specific conductance,15,1021.8666666666667,824.0,607.0,2660.0,2004,1,January
2004-01-31,"Temperature, water",14,6.828571428571428,2.75,0.1,31.9,2004,1,January
2004-01-31,"Total Phosphorus, mixed forms",16,0.0320625,0.027000000000000003,0.015,0.065,2004,1,January
2004-02-29,Chloride,19,474.9368421052631,162.0,47.5,2700.0,2004,2,February
2004-02-29,Dissolved oxygen (DO),13,14.423846153846153,15.19,8.12,18.7,2004,2,February
2004-02-29,Kjeldahl nitrogen,15,0.7133333333333333,0.61,0.27,1.89,2004,2,February
2004-02-29,Specific conductance,15,2102.3333333333335,1330.0,611.0,6600.0,2004,2,February
2004-02-29,"Temperature, water",15,1.5266666666666666,0.9,0.0,5.2,2004,2,February
2004-02-29,"Total Phosphorus, mixed forms",19,0.03305263157894737,0.029,0.014,0.085,2004,2,February
2004-03-31,Chloride,29,139.53103448275863,72.6,18.8,823.0,2004,3,March
2004-03-31,Dissolved oxygen (DO),19,11.817894736842105,11.84,4.71,16.45,2004,3,March
2004-03-31,Kjeldahl nitrogen,24,0.8849999999999999,0.7150000000000001,0.38,2.46,2004,3,March
2004-03-31,Specific conductance,24,858.5833333333334,673.5,358.0,2860.0,2004,3,March
2004-03-31,"Temperature, water",23,5.378260869565217,5.8,1.0,8.2,2004,3,March
2004-03-31,"Total Phosphorus, mixed forms",29,0.1109655172413793,0.072,0.02,0.825,2004,3,March
2004-04-30,Chloride,35,127.90857142857143,81.6,27.1,664.0,2004,4,April
2004-04-30,Dissolved oxygen (DO),28,12.668928571428571,12.335,10.96,17.7,2004,4,April
2004-04-30,Kjeldahl nitrogen,32,0.67,0.57,0.35,1.82,2004,4,April
2004-04-30,Specific conductance,33,846.4242424242424,748.0,345.0,2260.0,2004,4,April
2004-04-30,"Temperature, water",33,8.024242424242425,8.5,3.6,11.0,2004,4,April
2004-04-30,"Total Phosphorus, mixed forms",36,0.044833333333333336,0.0305,0.011,0.186,2004,4,April
2004-05-31,Chloride,39,122.16923076923078,61.1,17.7,732.0,2004,5,May
2004-05-31,Dissolved oxygen (DO),29,10.743793103448276,10.46,7.72,13.85,2004,5,May
2004-05-31,Kjeldahl nitrogen,33,0.696060606060606,0.6,0.25,3.24,2004,5,May
2004-05-31,Specific conductance,33,828.3333333333334,671.0,446.0,2620.0,2004,5,May
2004-05-31,"Temperature, water",33,14.751515151515152,14.3,10.3,22.0,2004,5,May
2004-05-31,"Total Phosphorus, mixed forms",41,1.5210731707317073,0.038,0.01,31.8,2004,5,May
2004-06-30,Chloride,39,113.1923076923077,88.2,19.9,302.0,2004,6,June
2004-06-30,Dissolved oxygen (DO),32,10.051875,9.995000000000001,6.48,14.05,2004,6,June
2004-06-30,Kjeldahl nitrogen,35,0.6057142857142856,0.48,0.26,2.17,2004,6,June
2004-06-30,Specific conductance,35,821.2571428571429,749.0,507.0,1480.0,2004,6,June
2004-06-30,"Temperature, water",36,15.777777777777779,15.55,5.5,21.0,2004,6,June
2004-06-30,"Total Phosphorus, mixed forms",40,2.92425,0.0335,0.013,58.4,2004,6,June
2004-07-31,Chloride,38,87.86842105263158,79.4,24.5,200.0,2004,7,July
2004-07-31,Dissolved oxygen (DO),31,9.139677419354838,8.9,5.95,12.91,2004,7,July
2004-07-31,Kjeldahl nitrogen,34,0.7394117647058823,0.5800000000000001,0.23,2.9,2004,7,July
2004-07-31,Specific conductance,34,719.5588235294117,662.5,495.0,1080.0,2004,7,July
2004-07-31,"Temperature, water",35,18.877142857142854,18.0,15.1,25.3,2004,7,July
2004-07-31,"Total Phosphorus, mixed forms",46,5.1705000000000005,0.0695,0.01,37.3,2004,7,July
